location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Москва,sale,flat,1,17,2,50.4,16300000.0,Можайский, Кутузова,2.0,Рабочий посёлок,Lucky,1999.0,-1.0,-1,-1.0,-1,-1,9 м²
Москва,sale,flat,1,9,2,50.4,16990000.0,Раменки, Довженко,6.0,Минская,Lucky,1976.0,-1.0,-1,-1.0,-1,-1,"7,3 м²"
Москва,sale,flat,11,12,3,64.6,17900000.0,Нагорный,Криворожская ,23.840736040609137,Нагорная,Lucky,1966.0,-1.0,-1,-1.0,-1,"44,2 м²","9,2 м²"
Москва,sale,flat,6,11,3,79.7,31500000.0,Лефортово,шоссе Энтузиастов,23.840736040609137,Москва-Товарная,Символ,2019.0,-1.0,-1,-1.0,-1,42 м²,13 м²
Москва,sale,flat,3,7,1,36.2,7127780.0,Крюково,Зеленоград,23.840736040609137,Нахабино,Комплекс апартаментов ,2024.0,-1.0,Кирпичный,-1.0,Чистовая,-1,-1
Москва,sale,flat,3,9,1,33.1,7427308.0,Пресненский,Ленинградский проспект,4.3,Филатов Луг,Середневский Лес ЖК,2026.0,-1.0,Панельный,-1.0,Чистовая,12 м²,"10,9 м²"
Москва,sale,flat,31,40,2,79.1,30500000.0,Ховрино, Дыбенко,23.840736040609137,Ховрино,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,5,7,3,90.0,54000000.0,Тверской,1-я Тверская-Ямская ,12.0,Маяковская,Lucky,1943.0,-1.0,-1,-1.0,-1,56 м²,11 м²
Москва,sale,flat,2,19,3,93.0,87000000.0,Раменки,Ломоносовский проспект,23.840736040609137,Университет,Dominion,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,4,5,1,32.7,3500000.0,Кировский,Хибинская ,10.0,Козья слобода,Lucky,2021.0,-1.0,-1,-1.0,-1,"16,1 м²","8,7 м²"
Москвская область,sale,flat,9,12,3,115.1,,Приморский,Белоостровская ,7.0,Лесная,Белый остров,2023.0,-1.0,-1,-1.0,Неизвестно,"48,4 м²",28 м²
Москвская область,sale,flat,14,25,1,40.0,5680000.0,Октябрьский, Гастелло,23.840736040609137,Гагаринская,Гастелло.рф,2014.0,-1.0,-1,-1.0,-1,18 м²,10 м²
Москвская область,sale,flat,10,18,2,58.6,9427000.0,Приволжский,Ленинградский проспект,23.840736040609137,Аметьево,Паркмаяк ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Москвская область,sale,flat,5,7,4,178.0,133000000.0,Петроградский,Динамовская ,2.0,Крестовский остров,Lucky,2005.0,-1.0,-1,-1.0,-1,"63,3 м²","88,2 м²"
Москвская область,sale,flat,6,7,4,151.6,181920000.0,Замоскворечье,Шлюзовая набережная,23.840736040609137,Павелецкая,IM на Садовом,2018.0,-1.0,-1,-1.0,-1,-1,15 м²
Новая Москва,sale,flat,7,18,4,157.6,226604362.0,Хамовники,Комсомольский проспект,32.0,Фрунзенская,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,7,21,4,161.7,168000000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2021.0,-1.0,-1,-1.0,-1,"108,7 м²",15 м²
Новая Москва,sale,flat,8,10,4,169.0,244377254.0,Басманный,Казарменный переулок,3.0,Курская,Дом на Покровском бульваре,2009.0,-1.0,-1,-1.0,-1,134 м²,20 м²
Новая Москва,sale,flat,7,10,4,201.3,169990000.0,Аэропорт,Ленинградский проспект,23.840736040609137,Динамо,ВТБ Арена парк,2017.0,-1.0,-1,-1.0,-1,-1,20 м²
Новая Москва,sale,flat,1,4,4,227.0,169999000.0,Петроградский,Крестовский проспект,4.0,Крестовский остров,Клубный дом Крестовский IV,2022.0,-1.0,-1,-1.0,-1,"130,7 м²","35,6 м²"
Новая Москва,sale,flat,3,17,2,46.5,8750000.0,Пресненский, Академика Легостаева,8.0,Медведково,Парад планет,2019.0,-1.0,-1,-1.0,-1,17 м²,18 м²
Новая Москва,sale,flat,2,5,3,56.1,8900000.0,Пресненский,проспект Королева,23.840736040609137,Улица Сергея Эйзенштейна,Lucky,2021.0,-1.0,-1,-1.0,-1,"37,1 м²",6 м²
Новая Москва,sale,flat,3,10,4,180.0,185000000.0,Раменки,Минская ,23.840736040609137,Минская,Снегири Эко,2019.0,-1.0,-1,-1.0,-1,-1,2 м²
Новая Москва,sale,flat,5,9,1,34.2,6100000.0,Нижегородский, Гоголя,5.0,Горьковская,Lucky,1983.0,-1.0,-1,-1.0,-1,"16,8 м²","11,5 м²"
Новая Москва,sale,flat,3,10,4,157.5,157500000.0,Басманный,Казарменный переулок,3.0,Курская,Дом на Покровском бульваре,2009.0,-1.0,-1,-1.0,-1,100 м²,"20,7 м²"
Новая Москва,sale,flat,7,18,4,157.6,226777732.0,Хамовники,Комсомольский проспект,32.0,Фрунзенская,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,5,10,4,178.0,230000000.0,Петроградский,Вязовая ,8.0,Чкаловская,Привилегия,2017.0,-1.0,-1,-1.0,-1,51 м²,53 м²
Новая Москва,sale,flat,13,28,3,100.0,65000000.0,Филевский парк, Василисы Кожиной,13.0,Парк Победы,Квартал апартаментов Match Point,2021.0,-1.0,-1,-1.0,-1,-1,47 м²
Новая Москва,sale,flat,13,13,3,103.0,66000000.0,Замоскворечье,3-й Люсиновский переулок,23.840736040609137,Серпуховская,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,4,21,2,65.0,68000000.0,Пресненский,Мантулинская ,23.840736040609137,Москва-Сити,City Park,2020.0,-1.0,-1,-1.0,-1,35 м²,15 м²
Новая Москва,sale,flat,5,7,-1,138.2,197578740.0,Арбат,Поварская ,23.840736040609137,Арбатская,De Luxe квартал апартаментов Театральный Дом,2017.0,-1.0,-1,-1.0,-1,-1,16 м²
Московская область,sale,flat,53,73,3,224.0,106000000.0,Пресненский,набережная Пресненская,23.840736040609137,Деловой центр,Город Столиц,2021.0,-1.0,-1,-1.0,-1,125 м²,80 м²
Московская область,sale,flat,12,14,3,96.0,110000000.0,Мещанский, Советской Армии,6.0,Достоевская,Barkli Park,2021.0,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,4,7,3,131.4,115352599.0,Пресненский,Никитский бульвар,12.0,Арбатская,Lucky,2021.0,-1.0,-1,-1.0,-1,"101,4 м²",25 м²
Московская область,sale,flat,9,16,4,113.4,115000000.0,Пресненский,Большая Бронная ,23.840736040609137,Тверская,Lucky,1968.0,-1.0,-1,-1.0,-1,"70,1 м²","10,7 м²"
Московская область,sale,flat,22,26,4,130.7,120000000.0,Кунцево,Рублевское шоссе,101.0,Молодёжная,Vander Park,2021.0,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,8,14,1,38.8,13580000.0,Орехово-Борисово Южное,Каширское шоссе,23.840736040609137,Домодедовская,Ясный,2018.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,25,27,1,27.1,13700000.0,Лефортово, Крузенштерна,23.840736040609137,Авиамоторная,Символ,2021.0,-1.0,-1,-1.0,-1,"16,8 м²",-1
Московская область,sale,flat,9,9,3,62.0,8740000.0,Пресненский, Горького,6.0,Медведково,Lucky,1978.0,-1.0,-1,-1.0,-1,"41,6 м²","5,9 м²"
Московская область,sale,flat,3,17,2,46.5,8750000.0,Пресненский, Академика Легостаева,8.0,Медведково,Парад планет,2019.0,-1.0,-1,-1.0,-1,17 м²,18 м²
Московская область,sale,flat,3,14,3,62.2,9400000.0,Пресненский,проспект Космонавтов,23.840736040609137,Медведково,Lucky,1994.0,-1.0,-1,-1.0,-1,39 м²,"8,4 м²"
Московская область,sale,flat,6,13,2,66.2,9900000.0,Пресненский,Набережная ,23.840736040609137,Комсомольская,Lucky,2013.0,-1.0,-1,-1.0,-1,34 м²,14 м²
Московская область,sale,flat,1,6,2,40.0,10000000.0,Перово,1-я Владимирская ,23.840736040609137,Перово,Lucky,1959.0,-1.0,-1,-1.0,-1,"26,3 м²","6,7 м²"
Московская область,sale,flat,3,17,2,54.5,11000000.0,Пресненский,Советская ,23.840736040609137,Медведково,River Park,2020.0,-1.0,-1,-1.0,-1,27 м²,18 м²
Московская область,sale,flat,5,9,3,50.9,11200000.0,Солнцево,Родниковая ,16.0,Боровское шоссе,Lucky,2021.0,-1.0,-1,-1.0,-1,34 м²,"6,2 м²"
Московская область,sale,flat,4,12,3,63.6,11500000.0,Пресненский,Ленинградский проспект,39.0,Рассказовка,Lucky,2021.0,-1.0,-1,-1.0,-1,"39,6 м²",8 м²
Московская область,sale,flat,15,17,2,80.0,12150000.0,Пресненский, Академика Легостаева,23.840736040609137,Щёлковская,Стрела,2014.0,-1.0,-1,-1.0,-1,42 м²,19 м²
Московская область,sale,flat,8,9,2,43.1,12300000.0,Солнцево, 50 лет Октября,3.0,Говорово,Lucky,1970.0,-1.0,-1,-1.0,-1,"28,3 м²","5,7 м²"
Московская область,sale,flat,16,19,2,71.0,12780000.0,Пресненский, М.К. Тихонравова,23.840736040609137,Медведково,Lucky,2018.0,-1.0,-1,-1.0,-1,32 м²,10 м²
Московская область,sale,flat,13,25,2,45.6,12890000.0,Покровское-Стрешнево,Волоколамское шоссе,23.840736040609137,Трикотажная,Апартаментный комплекс Level Стрешнево,2022.0,-1.0,-1,-1.0,-1,25 м²,11 м²
Московская область,sale,flat,9,17,2,57.9,13749000.0,Пресненский, Бианки,23.840736040609137,Рассказовка,Lucky,2016.0,-1.0,-1,-1.0,-1,31 м²,11 м²
Московская область,sale,flat,8,9,2,40.0,14200000.0,Левобережный,Беломорская ,23.840736040609137,Беломорская,Lucky,1962.0,-1.0,-1,-1.0,-1,-1,8 м²
Московская область,sale,flat,8,17,3,80.4,14500000.0,Пресненский, Исаева,7.0,Медведково,Lucky,2004.0,-1.0,-1,-1.0,-1,45 м²,13 м²
Московская область,sale,flat,17,17,2,52.9,15000000.0,Новогиреево,Напольный проезд,10.0,Новогиреево,Lucky,1985.0,-1.0,-1,-1.0,-1,"32,1 м²","9,2 м²"
Московская область,sale,flat,4,9,3,60.0,15699000.0,Теплый Стан, Генерала Тюленева,31.0,Генерала Тюленева,Lucky,1972.0,-1.0,-1,-1.0,-1,-1,7 м²
Московская область,sale,flat,2,5,-1,12.1,7100000.0,Пресненский,Мантулинская ,12.0,Улица 1905 года,Lucky,1926.0,-1.0,-1,-1.0,-1,8 м²,4 м²
Московская область,sale,flat,6,9,1,19.8,6115000.0,Старое Крюково,Зеленоград,23.840736040609137,Зеленоград — Крюково,My Space в Зеленограде,1973.0,-1.0,-1,-1.0,-1,17 м²,-1
Московская область,sale,flat,1,14,1,15.2,8000000.0,Таганский,Николоямский переулок,2.0,Таганская,Lucky,2021.0,-1.0,-1,-1.0,-1,"7,2 м²",3 м²
Московская область,sale,flat,6,9,2,40.0,13990000.0,Южное Тушино,Туристская ,23.840736040609137,Сходненская,Lucky,1966.0,-1.0,-1,-1.0,-1,-1,8 м²
Московская область,sale,flat,2,19,2,78.2,14790000.0,Нижегородский, Александра Хохлова,23.840736040609137,Горьковская,Корица,2024.0,-1.0,-1,-1.0,Чистовая,33 м²,"17,6 м²"
Московская область,sale,flat,9,17,2,57.9,20700000.0,Орехово-Борисово Северное,Каширское шоссе,23.840736040609137,Домодедовская,Lucky,1984.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,1,12,3,76.0,20900000.0,Нагатинский затон,Коломенская ,23.840736040609137,Кленовый бульвар,Lucky,1981.0,-1.0,-1,-1.0,-1,-1,12 м²
Москва,sale,flat,5,6,3,76.0,72478425.0,Тверской,1-я Тверская-Ямская ,18.0,Маяковская,Lucky,1952.0,-1.0,-1,-1.0,-1,-1,"9,9 м²"
Москва,sale,flat,2,3,3,150.1,72000000.0,Таганский,Большой Дровяной переулок,18.0,Таганская,Lucky,2007.0,-1.0,-1,-1.0,-1,120 м²,20 м²
Москва,sale,flat,8,15,4,151.4,74000000.0,Тропарево-Никулино,проспект Вернадского,23.840736040609137,Тропарёво,Корона Эйр,2021.0,-1.0,-1,-1.0,-1,100 м²,35 м²
Москва,sale,flat,3,5,3,100.0,75000000.0,Замоскворечье,Садовническая ,82.0,Павелецкая,A-Residence,2024.0,-1.0,-1,-1.0,-1,34 м²,37 м²
Москва,sale,flat,30,49,3,138.1,75000000.0,Щукино,Авиационная ,23.840736040609137,Щукинская,Алые Паруса,2021.0,-1.0,-1,-1.0,-1,59 м²,16 м²
Москва,sale,flat,18,18,4,212.0,114000000.0,Даниловский, Серпуховский Вал,23.840736040609137,Шаболовская,Донской Олимп,2017.0,-1.0,-1,-1.0,-1,"70,8 м²","16,6 м²"
Москва,sale,flat,6,9,3,146.0,115000000.0,Замоскворечье,Климентовский переулок,2.0,Новокузнецкая,Lucky,2021.0,-1.0,-1,-1.0,-1,80 м²,17 м²
Москва,sale,flat,2,12,1,24.6,7593110.0,Пресненский,Ленинградский проспект,3.2,Новомосковская,Дзен-кварталы ЖК,2025.0,-1.0,-1,-1.0,Без отделки,"10,9 м²","4,9 м²"
Москва,sale,flat,12,18,1,21.6,7500000.0,Солнцево,Ленинградский проспект,23.840736040609137,Солнцево,Лучи,2027.0,-1.0,-1,-1.0,Без отделки,"15,8 м²",3 м²
Москва,sale,flat,3,7,1,22.28,7503238.0,Пресненский,Ленинградский проспект,23.840736040609137,Рассказовка,Квартал Западный ЖК,2024.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая","12,2 м²",3 м²
Москва,sale,flat,7,14,-1,23.8,7728097.0,Тимирязевский,к3.5,23.840736040609137,Окружная,Большая Академическая 85 ЖК,2026.0,-1.0,Панельный,-1.0,"Предчистовая, чистовая","17,7 м²",-1
Москва,sale,flat,6,12,2,77.6,35000000.0,Ломоносовский,Ленинский проспект,23.840736040609137,Вавиловская,Lucky,1958.0,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,5,8,2,122.1,154578600.0,Таганский,Тессинский переулок,1.0,Китай-город,"Тессинский, 1",2023.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, черновая",-1,-1
Москва,sale,flat,2,5,3,81.0,63990000.0,Тверской,Долгоруковская ,23.840736040609137,Новослободская,Долгоруковская 25,2021.0,-1.0,-1,-1.0,-1,22 м²,32 м²
Москва,sale,flat,14,25,2,44.0,10100000.0,Пресненский, Москвитина,23.840736040609137,Рассказовка,Город-парк Первый Московский,2016.0,-1.0,-1,-1.0,-1,-1,11 м²
Москва,sale,flat,8,16,3,81.4,95000000.0,Пресненский,Мантулинская ,23.840736040609137,Москва-Сити,City Park,2021.0,-1.0,-1,-1.0,-1,55 м²,-1
Москва,sale,flat,5,9,3,101.0,103000000.0,Можайский, Вересаева,9.0,Давыдково,Аристократ,2017.0,-1.0,-1,-1.0,-1,80 м²,10 м²
Москва,sale,flat,2,5,2,103.0,120000000.0,Тверской,Никольская ,23.840736040609137,Лубянка,St. Nickolas,2021.0,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,5,10,1,33.89,7545156.0,Пресненский,Ленинградский проспект,23.840736040609137,Щербинка,Алхимово ЖК,2024.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая","10,5 м²","14,8 м²"
Москва,sale,flat,1,9,1,37.7,7700000.0,Гольяново,Щелковское шоссе,19.0,Черкизовская,Lucky,1966.0,-1.0,-1,-1.0,-1,19 м²,6 м²
Москва,sale,flat,17,20,2,44.0,7500000.0,Пресненский,Ленинградский проспект,23.840736040609137,Филатов Луг,Цветочные Поляны ЖК,2024.0,-1.0,-1,-1.0,-1,"22,6 м²","11,4 м²"
Москва,sale,flat,1,6,2,54.0,7890000.0,Пресненский, Жемчужная,23.840736040609137,Филатов Луг,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,9 м²
Новая Москва,sale,flat,4,7,4,173.6,451500000.0,Хамовники, Ефремова,23.840736040609137,Спортивная,Knightsbridge Private Park,2021.0,-1.0,-1,-1.0,-1,85 м²,19 м²
Новая Москва,sale,flat,8,9,2,69.1,32500000.0,Даниловский, Архитектора Щусева,23.840736040609137,ЗИЛ,ЗИЛАРТ,2021.0,-1.0,-1,-1.0,-1,34 м²,19 м²
Новая Москва,sale,flat,6,9,2,54.0,33000000.0,Хамовники, Плющиха,42.0,Киевская,Lucky,2021.0,-1.0,-1,-1.0,-1,"26,4 м²",10 м²
Москква,sale,flat,3,14,2,62.0,63000000.0,Замоскворечье,Мытная ,23.840736040609137,Серпуховская,Английский квартал,2021.0,-1.0,-1,-1.0,-1,20 м²,20 м²
Москква,sale,flat,5,30,3,135.0,69000000.0,Южнопортовый, 1-я Машиностроения,10.0,Дубровка,Дубровская Слобода,2012.0,-1.0,-1,-1.0,-1,76 м²,18 м²
Москква,sale,flat,36,66,2,74.0,81000000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,NEVA TOWERS,2020.0,-1.0,-1,-1.0,-1,60 м²,8 м²
Московская область,sale,flat,5,9,3,154.45,155000000.0,Петроградский,Вязовая ,8.0,Чкаловская,Привилегия,2018.0,-1.0,-1,-1.0,-1,"74,1 м²","29,8 м²"
Московская область,sale,flat,5,17,3,54.8,6400000.0,Ленинский, Ясный Берег,33.0,Студенческая,VESNA,2023.0,-1.0,-1,-1.0,-1,27 м²,18 м²
Московская область,sale,flat,18,18,4,230.0,189000000.0,Дорогомилово,Резервный проезд,4.0,Студенческая,Кутузовский,2007.0,-1.0,-1,-1.0,-1,73 м²,40 м²
Московская область,sale,flat,6,18,1,21.21,3730839.0,Пресненский,Ленинградский проспект,23.840736040609137,Девяткино,Авиатор ЖК,2027.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, черновая, чистовая","13,5 м²",-1
Московская область,sale,flat,4,13,2,65.0,29990000.0,Академический,Новочеремушкинская ,27.0,Академическая,"Новочерёмушкинская, 27",2023.0,-1.0,-1,-1.0,-1,35 м²,14 м²
Московская область,sale,flat,24,33,2,44.5,30000000.0,Хорошево-Мневники,Причальный проезд,23.840736040609137,Шелепиха,Level Причальный,2021.0,-1.0,-1,-1.0,-1,25 м²,5 м²
Московская область,sale,flat,8,19,2,64.0,29800000.0,Богородское,1-я Мясниковская ,2.0,Белокаменная,Соколиный форт,2016.0,-1.0,-1,-1.0,-1,30 м²,"9,5 м²"
Московская область,sale,flat,2,7,2,45.5,31500000.0,Замоскворечье,Шлюзовая набережная,23.840736040609137,Павелецкая,IM на Садовом,2021.0,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,4,25,2,63.8,31538535.0,Обручевский, Академика Челомея,23.840736040609137,Воронцовская,AFI Park ,2024.0,-1.0,-1,-1.0,Без отделки,-1,"9,8 м²"
Московская область,sale,flat,8,9,2,69.1,32500000.0,Даниловский, Архитектора Щусева,23.840736040609137,ЗИЛ,ЗИЛАРТ,2021.0,-1.0,-1,-1.0,-1,34 м²,19 м²
Московская область,sale,flat,4,37,3,65.0,32900000.0,Раменки,Мосфильмовская ,23.840736040609137,Аминьевская,Огни,2021.0,-1.0,-1,-1.0,-1,43 м²,17 м²
Московская область,sale,flat,6,33,2,65.2,43900000.0,Хорошево-Мневники,Причальный проезд,23.840736040609137,Шелепиха,Level Причальный,2021.0,-1.0,-1,-1.0,-1,37 м²,10 м²
Московская область,sale,flat,16,41,2,56.0,44300000.0,Раменки,1-й Сетуньский проезд,8.0,Кутузовская,Hide,2023.0,-1.0,-1,-1.0,-1,20 м²,26 м²
Московская область,sale,flat,20,25,-1,23.7,8400000.0,Покровское-Стрешнево,Волоколамское шоссе,23.840736040609137,Трикотажная,Апартаментный комплекс Level Стрешнево,2022.0,-1.0,-1,-1.0,-1,20 м²,-1
Московская область,sale,flat,4,12,1,34.2,8500000.0,Пресненский,проспект Куприна,23.840736040609137,Бунинская аллея,Эко Бунино,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,2,17,1,36.6,8600000.0,Некрасовка,Рождественская ,25.0,Некрасовка,Lucky,2011.0,-1.0,-1,-1.0,-1,19 м²,"6,9 м²"
Московская область,sale,flat,8,14,1,40.8,9299000.0,Люблино,Ставропольская ,62.0,Люблино,Lucky,1986.0,-1.0,-1,-1.0,-1,-1,"8,6 м²"
Московская область,sale,flat,9,16,1,20.6,9100000.0,Пресненский, Лобановский Лес,9.0,Прокшино,Прокшино,2024.0,-1.0,-1,-1.0,-1,-1,"5,1 м²"
Московская область,sale,flat,8,9,1,34.0,9100000.0,Пресненский, Усадебный Парк,5.0,Прокшино,Середневский лес,2023.0,-1.0,-1,-1.0,-1,-1,"10,6 м²"
Московская область,sale,flat,10,16,1,35.8,10000000.0,Пресненский,проспект Куприна,23.840736040609137,Потапово,Скандинавия,2024.0,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,5,21,3,120.0,115000000.0,Пресненский,2-я Звенигородская ,16.0,Улица 1905 года,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,20 м²
Московская область,sale,flat,43,61,5,208.0,275000000.0,Пресненский,Краснопресненская набережная,23.840736040609137,Москва-Сити,Capital Towers,2025.0,-1.0,-1,-1.0,-1,128 м²,25 м²
Московская область,sale,flat,2,9,2,64.0,27200000.0,Лефортово,Красноказарменная ,23.840736040609137,Авиамоторная,Лефортово парк,2019.0,-1.0,-1,-1.0,-1,-1,"11,2 м²"
Московская область,sale,flat,14,17,2,64.0,15750000.0,Пресненский, Бориса Пастернака,49.0,Мичуринец,Lucky,2021.0,-1.0,-1,-1.0,-1,"33,7 м²","12,9 м²"
Московская область,sale,flat,45,66,2,58.0,47500000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,NEVA TOWERS,2021.0,-1.0,-1,-1.0,-1,40 м²,10 м²
Московская область,sale,flat,12,12,3,159.4,159400000.0,Тверской,2-я Брестская ,6.0,Маяковская,Резиденция Тверская,2019.0,-1.0,-1,-1.0,-1,-1,40 м²
Москва,sale,flat,3,28,4,106.1,52943491.0,Раменки,Винницкая ,23.840736040609137,Раменки,Настоящее,2022.0,-1.0,Монолитный,-1.0,Без отделки,"59,3 м²","23,8 м²"
Москва,sale,flat,2,10,2,52.2,52000000.0,Якиманка,Ленинский проспект,2.0,Октябрьская,Клубный дом CULT,2021.0,-1.0,-1,-1.0,-1,45 м²,-1
Москва,sale,flat,9,34,2,68.2,52000000.0,Дорогомилово,Поклонная ,9.0,Поклонная,Поклонная 9,2021.0,-1.0,-1,-1.0,-1,-1,"25,1 м²"
Москва,sale,flat,17,21,2,87.3,52000000.0,Раменки,Мосфильмовская ,23.840736040609137,Раменки,Мосфильмовский,2021.0,-1.0,-1,-1.0,-1,"41,7 м²","15,9 м²"
Москва,sale,flat,2,5,4,128.0,345600000.0,Хамовники,Пречистенская набережная,43.0,Кропоткинская,Carré Blanc,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,2,5,3,146.8,400000000.0,Хамовники,Пречистенская набережная,43.0,Кропоткинская,Carré Blanc,2021.0,-1.0,-1,-1.0,-1,"126,8 м²",15 м²
Москва,sale,flat,2,6,3,167.8,400000000.0,Хамовники,Курсовой переулок,23.840736040609137,Кропоткинская,Nabokov,2021.0,-1.0,-1,-1.0,-1,"142,8 м²",20 м²
Москва,sale,flat,5,8,4,227.0,439500000.0,Хамовники, Ефремова,23.840736040609137,Спортивная,Knightsbridge Private Park,2021.0,-1.0,-1,-1.0,-1,-1,25 м²
Москва,sale,flat,10,14,4,153.0,451350000.0,Хамовники,переулок 1-й Тружеников,12.0,Киевская,Хамовники 12,2025.0,-1.0,-1,-1.0,Без отделки,115 м²,33 м²
Москва,sale,flat,4,9,3,55.6,14990000.0,Коньково,Миклухо-Маклая ,23.840736040609137,Беляево,Lucky,1966.0,-1.0,-1,-1.0,-1,"37,6 м²","5,6 м²"
Москва,sale,flat,3,20,3,82.6,14990000.0,Бирюлево Восточное,6-я Радиальная ,23.840736040609137,Царицыно,Царицыно-2,2019.0,-1.0,-1,-1.0,-1,"51,4 м²",10 м²
Москва,sale,flat,29,33,1,22.4,7719756.0,Алтуфьевский,Ленинградский проспект,2.2,Дегунино,Алтуфьевское 53 ЖК,2025.0,-1.0,Монолитный,-1.0,"Предчистовая, чистовая","10,7 м²","5,6 м²"
Москва,sale,flat,9,17,1,22.5,7723208.0,Пресненский,Ленинградский проспект,25.3,Бунинская аллея,Скандинавия ЖК,2025.0,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, черновая, чистовая","8,8 м²","4,6 м²"
Москва,sale,flat,2,32,1,24.34,7596708.0,Западное Дегунино,Ленинградский проспект,1.4,Речной вокзал,Бусиновский Парк ЖК,2026.0,-1.0,Монолитный,-1.0,Чистовая,"13,3 м²","5,5 м²"
Москва,sale,flat,10,16,2,58.8,16300000.0,Можайский,Вяземская ,23.840736040609137,Сетунь,Lucky,2011.0,-1.0,-1,-1.0,-1,-1,6 м²
Москва,sale,flat,9,17,3,76.4,17700000.0,Некрасовка,проспект Защитников Москвы,12.0,Некрасовка,Некрасовка-Парк,2013.0,-1.0,-1,-1.0,-1,44 м²,14 м²
Москва,sale,flat,11,12,3,105.1,17900000.0,Пресненский,проспект Куприна,23.840736040609137,Потапово,Эко Бунино,2021.0,-1.0,-1,-1.0,-1,"60,2 м²","11,7 м²"
Москва,sale,flat,11,49,3,89.97,33285000.0,Савеловский,2-я Хуторская ,34.0,Дмитровская,SYMPHONY 34,2025.0,-1.0,-1,-1.0,Чистовая,"70,8 м²","3,6 м²"
Москва,sale,flat,6,12,3,58.2,12900000.0,Чертаново Южное,Россошанская ,23.840736040609137,Улица Академика Янгеля,Lucky,,-1.0,-1,-1.0,-1,"42,7 м²",6 м²
Москва,sale,flat,9,9,3,65.0,16400000.0,Ясенево,Голубинская ,23.840736040609137,Тёплый Стан,Lucky,1976.0,-1.0,-1,-1.0,-1,43 м²,6 м²
Москва,sale,flat,6,12,3,73.5,16500000.0,Пресненский, Яворки,23.840736040609137,Ватутинки,Lucky,2015.0,-1.0,-1,-1.0,-1,-1,"12,7 м²"
Москва,sale,flat,14,14,3,53.0,13200000.0,Пресненский, Аэростатная,23.840736040609137,Санино,Lucky,2022.0,-1.0,-1,-1.0,-1,30 м²,18 м²
Москва,sale,flat,3,9,3,62.9,14500000.0,Восточное Дегунино,Дубнинская ,23.840736040609137,Верхние Лихоборы,Lucky,1973.0,-1.0,-1,-1.0,-1,"43,5 м²",7 м²
Москва,sale,flat,1,9,3,56.4,14800000.0,Коньково, Островитянова,31.0,Коньково,Lucky,1970.0,-1.0,-1,-1.0,-1,"40,4 м²","6,7 м²"
Москва,sale,flat,11,17,3,67.6,14980000.0,Пресненский, Чароитовая,23.840736040609137,Кедровая,Кленовые Аллеи,2021.0,-1.0,-1,-1.0,-1,-1,21 м²
Москва,sale,flat,6,9,3,65.0,17500000.0,Теплый Стан, Генерала Тюленева,39.0,Тёплый Стан,Lucky,1972.0,-1.0,-1,-1.0,-1,-1,6 м²
Москва,sale,flat,1,5,2,43.0,12000000.0,Щукино,Живописная ,23.840736040609137,Серебряный Бор,Lucky,1963.0,-1.0,-1,-1.0,-1,-1,9 м²
Москва,sale,flat,6,14,2,45.5,12250000.0,Нижегородский,Перовское шоссе,23.840736040609137,Перово,Lucky,1964.0,-1.0,-1,-1.0,-1,-1,"6,5 м²"
Москва,sale,flat,8,12,2,50.0,12400000.0,Западное Дегунино,Коровинское шоссе,17.0,Моссельмаш,Lucky,1967.0,-1.0,-1,-1.0,-1,33 м²,9 м²
