location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Новая Москва,sale,flat,5,6,4,168.2,16320000,Московский, Кулахметова,15,Северный Вокзал,Lucky,1997,Панельный,80.0,20.6
Новая Москва,sale,flat,5,5,4,153.0,68000000,Адмиралтейский,Адмиралтейская набережная,23,Адмиралтейская,Lucky,2021,Монолитно-кирпичный,80.0,30.0
Новая Москва,sale,flat,6,7,4,123.5,77805000,Петроградский,Петровский проспект,23,Крестовский остров,Grand View,2023,Монолитный,80.3,12.9
Новая Москва,sale,flat,2,4,4,443.0,370000000,Петроградский,Чкаловское,5,Крестовский остров,Lucky,2003,Монолитный,160.0,73.0
Новая Москва,sale,flat,2,21,4,79.9,11696000,Орджоникидзевский,Ленинградский проспект,23,Машиностроителей,Основинские кварталы ЖК,2027,Кирпичный,48.8,9.3
Новая Москва,sale,flat,8,22,4,84.1,19000000,Пресненский,бульвар Подмосковный,10,Пенягино,Павшинская пойма мкр. 2,2021,Панельный,38.0,18.0
Новая Москва,sale,flat,3,18,4,137.0,75000000,Пресненский,Шмитовский проезд,20,Москва-Сити,Дом на Пресне,2008,Панельный,91.0,10.0
Новая Москва,sale,flat,5,5,3,92.4,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,Lucky,2000,Монолитный,38.0,12.5
Новая Москва,sale,flat,2,12,3,97.4,77000000,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2023,Панельный,51.0,24.8
Новая Москва,sale,flat,7,18,4,162.8,78000000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово,2005,Кирпичный,38.0,25.0
Новая Москва,sale,flat,21,22,4,143.2,92550000,Хорошево-Мневники, Нижние Мневники,23,Терехово ,Остров,2023,Монолитно-кирпичный,50.7,16.3
Новая Москва,sale,flat,5,6,4,157.4,250000000,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT,2021,Панельный,75.0,25.0
Новая Москва,sale,flat,2,7,1,33.8,7490000,Канавинский, Бетанкура,6,Стрелка,Lucky,2014,Панельный,8.4,17.0
Новая Москва,sale,flat,22,22,1,19.4,8880000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,Lucky,1980,Монолитный,15.0,4.0
Новая Москва,sale,flat,22,22,1,19.4,8880000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,Lucky,1980,Кирпичный,14.0,4.0
Новая Москва,sale,flat,22,22,1,16.0,8880000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,Lucky,1980,Панельный,8.0,3.0
Новая Москва,sale,flat,6,6,4,163.5,110000000,Замоскворечье,Голиковский переулок,5,Третьяковская,Lucky,1998,Монолитно-кирпичный,104.0,15.3
Новая Москва,sale,flat,4,7,4,128.7,117000000,Таганский,Большая Андроньевская ,7,Площадь Ильича,The Mostman,2019,Кирпичный,70.0,19.0
Новая Москва,sale,flat,5,7,3,108.9,124000000,Хамовники,3-й Обыденский переулок,2,Кропоткинская,Lucky,2002,Панельный,70.9,35.0
Новая Москва,sale,flat,3,9,2,40.1,13500000,Преображенское,Халтуринская ,11,Преображенская площадь,Lucky,2021,Монолитный,25.0,5.5
Новая Москва,sale,flat,6,8,4,197.2,220000000,Арбат, Арбат,24,Смоленская,Turandot Residences,2021,Кирпичный,38.0,12.5
Новая Москва,sale,flat,5,6,4,104.0,14500000,Советский, Космонавтов,55,Суконная слобода,Lucky,1995,Монолитно-кирпичный,64.0,12.0
Новая Москва,sale,flat,10,25,2,56.0,33000000,Хорошево-Мневники,Карамышевская набережная,34,Народное Ополчение,Wellton park,2015,Монолитно-кирпичный,38.0,10.0
Новая Москва,sale,flat,5,9,4,228.0,320000000,Басманный,Казарменный переулок,3,Курская,Дом на Покровском бульваре,2021,Монолитно-кирпичный,38.0,12.5
Новая Москва,sale,flat,21,21,4,239.4,359100000,Басманный,Ленинградский проспект,23,Чкаловская,Чкалов ЖК,2024,"Монолитно-кирпичный, монолитный",38.0,12.5
Новая Москва,sale,flat,4,4,1,379.2,430000000,Басманный,Мясницкая ,23,Лубянка,Lucky,1917,Кирпичный,38.0,12.5
Новая Москва,sale,flat,7,8,5,340.0,490000000,Арбат,Большой Афанасьевский переулок,28,Арбатская,"Большой Афанасьевский пер, вл.24",2021,Монолитно-кирпичный,130.0,40.0
Новая Москва,sale,flat,9,11,5,320.0,531661349,Хамовники, Усачева,23,Фрунзенская,Фьюжн парк,2021,Монолитно-кирпичный,290.0,25.0
Новая Москва,sale,flat,17,22,1,20.7,4000000,Красногвардейский,Полюстрово,23,Девяткино,Цветной Город,2019,Кирпичный,10.0,5.4
Новая Москва,sale,flat,2,8,1,21.2,6900000,Тимирязевский,Дмитровское шоссе,23,Петровско-Разумовская,Lucky,1964,Кирпичный,38.0,12.5
Новая Москва,sale,flat,3,14,1,43.5,12000000,Марьино, Перерва,23,Марьино,Lucky,1989,Монолитно-кирпичный,20.0,9.0
Новая Москва,sale,flat,16,17,2,54.7,12700000,Пресненский, Летчика Грицевца,8,Пыхтино,Солнцево парк,2021,Монолитно-кирпичный,34.0,9.0
Новая Москва,sale,flat,15,22,1,30.6,13600000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,2021,Панельный,38.0,7.0
Новая Москва,sale,flat,11,14,1,35.0,13900000,Раменки,1-й Сетуньский проезд,10,Кутузовская,Lucky,1973,Монолитно-кирпичный,19.0,10.0
Новая Москва,sale,flat,7,13,2,61.4,21700000,Выборгский, Грибалевой,23,Лесная,Life Лесная,2019,Кирпичный,29.3,13.7
Новая Москва,sale,flat,33,50,1,50.0,35300000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2020,Панельный,21.0,15.0
Новая Москва,sale,flat,4,13,3,82.9,43000000,Раменки,Винницкая ,23,Раменки,Настоящее,2022,Кирпичный,36.5,26.3
Новая Москва,sale,flat,6,37,3,76.0,47500000,Беговой,Северный ао,23,Белорусская,Слава ЖК,2023,Кирпичный,30.0,20.0
Новая Москва,sale,flat,8,12,3,94.6,54000000,Якиманка,Конный переулок,4,Шаболовская,Lucky,2001,Панельный,38.0,10.0
Новая Москва,sale,flat,24,79,1,72.0,70000000,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2019,Монолитный,50.0,15.0
Новая Москва,sale,flat,7,20,4,178.0,77000000,Черемушки,Новочеремушкинская ,23,Профсоюзная,Адмирал,2021,Монолитно-кирпичный,38.0,10.0
Новая Москва,sale,flat,5,8,3,130.0,110000000,Замоскворечье, Малая Ордынка,3,Третьяковская,Lucky,2021,Кирпичный,50.0,50.0
Новая Москва,sale,flat,2,6,3,131.1,110000000,Тверской, Малая Дмитровка,23,Пушкинская,Lucky,1910,Панельный,38.0,15.0
Новая Москва,sale,flat,5,21,4,222.8,111400000,Пресненский,Большой Тишинский переулок,23,Баррикадная,"Большой Тишинский переулок, 10с1",2008,Кирпичный,176.0,25.0
Новая Москва,sale,flat,1,4,5,192.1,112000000,Крылатское,Островной проезд,23,Молодёжная,Остров Фантазий,2002,Панельный,38.0,20.0
