location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters,price_per_meter
Москва,sale,flat,5,6,3,78.1,72069299.0,Тверской,1-я Тверская-Ямская ,18,Маяковская,,,,,,,,,922782.3175416134
Москва,sale,flat,36,48,4,146.0,74900000.0,Раменки,Мосфильмовская ,70к2,Ломоносовский проспект,Воробьевы Горы,,,,,,,,513013.69863013696
Москва,sale,flat,10,34,3,84.0,75000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,,,,,,,,892857.1428571428
Москва,sale,flat,2,5,-1,235.0,129000000.0,Покровское-Стрешнево,Береговая ,8К1,Стрешнево,,,,,,,,,548936.1702127659
Москва,sale,flat,53,79,3,112.9,135000000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS,,,,,,,,1195748.449955713
Москва,sale,flat,4,21,3,99.0,140000000.0,Якиманка,Донская ,14,Шаболовская,Медный 3.14,,,,,,,,1414141.4141414142
Москва,sale,flat,20,22,-1,200.0,148900000.0,Хорошево-Мневники,Живописная ,21А,Серебряный Бор,Дом Серебряный Бор,,,,,,,,744500.0
Москва,sale,flat,17,17,4,157.0,149500000.0,Хамовники,Большой Афанасьевский переулок,11-13,Кропоткинская,,,,,,,,,952229.2993630574
Москва,sale,flat,5,5,4,234.0,150000000.0,Покровское-Стрешнево,Береговая ,8К1,Стрешнево,,,,,,,,,641025.641025641
Москва,sale,flat,13,16,4,158.0,180000000.0,Раменки,Воробьевское шоссе,4С1,Поклонная,Воробьёв Дом,,,,,,,,1139240.5063291139
Москва,sale,flat,4,6,3,155.5,230000000.0,Хамовники, Льва Толстого,23к1,Парк Культуры,Литератор,,,,,,,,1479099.6784565917
Москва,sale,flat,10,16,-1,264.9,265000000.0,Хамовники,Ружейный переулок,3,Смоленская,Смоленская Застава,,,,,,,,1000377.5009437525
Москва,sale,flat,19,20,-1,249.0,275000000.0,Пресненский,Мантулинская ,9к6,Москва-Сити,City Park,,,,,,,,1104417.6706827309
Москва,sale,flat,5,15,5,290.0,450000000.0,Хамовники,Олсуфьевский переулок,9к2,Фрунзенская,White Khamovniki,,,,,,,,1551724.1379310344
Москва,sale,flat,4,6,4,231.1,462200000.0,Хамовники,Курсовой переулок,10/1,Кропоткинская,Nabokov,,,,,,,,2000000.0
Москва,sale,flat,5,8,5,469.9,1800000000.0,Хамовники, Пречистенка,13,Кропоткинская,Пречистенка 13,,,,,,,,3830602.2557991063
Москва,sale,flat,3,12,2,37.0,9500000.0,Западное Дегунино,Коровинское шоссе,9К1,Селигерская,,,,,,,,,256756.75675675675
Москва,sale,flat,1,16,2,54.0,13800000.0,Ясенево,Соловьиный проезд,4К1,Ясенево,,,,,,,,,255555.55555555556
Москва,sale,flat,4,15,1,53.36,13950000.0,, Татьянин Парк,16к1,Говорово,,,,,,,,,261431.78410794603
Москва,sale,flat,13,14,1,39.0,17600000.0,Таганский,переулок Ковров,1,Москва-Товарная,,,,,,,,,451282.0512820513
Москва,sale,flat,4,5,2,41.0,18950000.0,Мещанский,Трифоновская ,55,Рижская,,,,,,,,,462195.1219512195
Москва,sale,flat,6,29,2,63.2,20999000.0,Печатники,,7,Кожуховская,Левел Южнопортовая ЖК,,,,,,,,332262.65822784806
Москва,sale,flat,2,9,2,67.9,21500000.0,Северный,бульвар Академика Ландау,3,Физтех,Северный,,,,,,,,316642.1207658321
Москва,sale,flat,18,33,3,91.6,23000000.0,Южное Бутово, Поляны,5Ак2,Улица Скобелевская,Столичные поляны,,,,,,,,251091.70305676857
Москва,sale,flat,7,37,1,29.2,24300000.0,Беговой,Ленинградский проспект,вл8,Белорусская,Slava,,,,,,,,832191.7808219178
Москва,sale,flat,5,6,1,43.0,26900000.0,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence,,,,,,,,625581.3953488372
Москва,sale,flat,8,14,3,71.0,42300000.0,Раменки,проспект Генерала Дорохова,39к1Б,Минская,Собрание клубных домов West Garden,,,,,,,,595774.647887324
Москва,sale,flat,10,34,2,64.4,51000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,,,,,,,,791925.4658385093
Москва,sale,flat,5,12,3,83.67,52100000.0,Сокол, Врубеля,4к1,Сокол,Врубеля 4,,,,,,,,622684.3552049719
Москва,sale,flat,14,19,3,115.0,55000000.0,Раменки,Мичуринский проспект,29,Раменки,,,,,,,,,478260.8695652174
Москва,sale,flat,6,6,2,62.8,62000000.0,Хамовники,Комсомольский проспект,9А,Парк Культуры,Николаевский дом,,,,,,,,987261.1464968154
Москва,sale,flat,4,20,2,76.6,62046000.0,Пресненский,Дружинниковская ,15,Краснопресненская,SkyView,,,,,,,,810000.0000000001
Москва,sale,flat,24,24,4,196.0,65000000.0,Можайский,Можайское шоссе,22к2,Рабочий посёлок,,,,,,,,,331632.6530612245
Москва,sale,flat,5,58,3,167.0,65000000.0,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор,,,,,,,,389221.55688622757
Москва,sale,flat,3,14,3,93.0,64900000.0,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden,,,,,,,,697849.4623655914
Москва,sale,flat,5,6,4,95.0,66500000.0,Арбат, Арбат,47/23,Смоленская,,,,,,,,,700000.0
Москва,sale,flat,8,22,3,123.3,66500000.0,Пресненский,Шмитовский проезд,16С2,Москва-Сити,Шмитовский 16,,,,,,,,539334.9553933495
Москва,sale,flat,5,6,3,76.0,72069299.0,Тверской,1-я Тверская-Ямская ,18,Маяковская,,,,,,,,,948280.25
Москва,sale,flat,13,21,3,76.1,76000000.0,Пресненский,2-я Черногрязская ,6к4,Улица 1905 года,RedSide,,,,,,,,998685.9395532195
Москва,sale,flat,6,7,5,200.0,85000000.0,Филевский парк,Барклая ,17,Багратионовская,,,,,,,,,425000.0
Москва,sale,flat,3,17,3,97.5,85000000.0,Замоскворечье,Мытная ,7с1,Серпуховская,Английский квартал,,,,,,,,871794.8717948718
Москва,sale,flat,30,79,1,78.0,92880000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,,,,,,,,1190769.2307692308
Москва,sale,flat,30,73,3,185.0,95000000.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц,,,,,,,,513513.5135135135
Москва,sale,flat,5,11,4,104.0,99000000.0,Тверской,1-я Тверская-Ямская ,36С1,Белорусская,,,,,,,,,951923.0769230769
Москва,sale,flat,37,65,3,118.2,108150000.0,Пресненский,Краснопресненская набережная,14Ак3,Москва-Сити,,,,,,,,,914974.6192893401
Москва,sale,flat,17,22,4,130.0,110000000.0,Якиманка,Мытная ,40к1,Серпуховская,Sky House,,,,,,,,846153.8461538461
Москва,sale,flat,6,17,4,218.0,125000000.0,Раменки,Мосфильмовская ,70к7,Минская,Воробьевы Горы,,,,,,,,573394.495412844
Москва,sale,flat,2,5,-1,235.0,129000000.0,Покровское-Стрешнево,Береговая ,8К1,Стрешнево,,,,,,,,,548936.1702127659
Москва,sale,flat,2,9,3,123.0,135000000.0,Хамовники,переулок 1-й Тружеников,15,Киевская,,,,,,,,,1097560.975609756
Москва,sale,flat,5,21,4,161.0,170000000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,,,,,,,,1055900.6211180124
Москва,sale,flat,8,16,4,145.0,174000000.0,Раменки,Воробьевское шоссе,4С1,Ломоносовский проспект,Воробьёв Дом,,,,,,,,1200000.0
Москва,sale,flat,4,8,3,125.0,185000000.0,Хамовники,1-й Зачатьевский переулок,5,Парк Культуры,Новая Остоженка,,,,,,,,1480000.0
Москва,sale,flat,2,6,4,170.0,192834399.0,Хамовники,Зубовский проезд,1,Парк Культуры,Дом в Зубовском проезде,,,,,,,,1134319.994117647
Москва,sale,flat,1,6,5,203.2,207000000.0,Замоскворечье, Малая Ордынка,19,Третьяковская,Малая Ордынка 19,,,,,,,,1018700.7874015749
Москва,sale,flat,2,6,2,137.6,231401279.0,Таганский,Серебряническая набережная,19,Чкаловская,АртХаус,,,,,,,,1681695.3415697676
Москва,sale,flat,2,8,3,133.3,230000000.0,Раменки,Мосфильмовская ,1к4,Ломоносовский проспект,Вишневый сад,,,,,,,,1725431.3578394598
Москва,sale,flat,7,7,4,212.3,245000000.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом,,,,,,,,1154027.3198304286
Москва,sale,flat,6,6,2,96.0,257000000.0,Хамовники, Льва Толстого,23к1,Парк Культуры,Литератор,,,,,,,,2677083.3333333335
Москва,sale,flat,20,20,-1,249.0,275000000.0,Пресненский,Мантулинская ,9к6,Москва-Сити,City Park,,,,,,,,1104417.6706827309
Москва,sale,flat,4,12,4,212.0,325000000.0,Пресненский,Шведский тупик,3,Тверская,,,,,,,,,1533018.8679245282
Москва,sale,flat,6,6,-1,556.4,400000000.0,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence,,,,,,,,718907.2609633357
Москва,sale,flat,5,6,-1,375.0,412500000.0,Раменки,Минская ,2Вк3,Минская,Снегири Эко,,,,,,,,1100000.0
Москва,sale,flat,4,23,1,41.8,20850000.0,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,LIFE-Ботанический сад,,,,,,,,498803.8277511962
Москва,sale,flat,5,17,2,65.2,21500000.0,Черемушки,Профсоюзная ,30К2,Профсоюзная,,,,,,,,,329754.60122699384
Москва,sale,flat,9,38,3,70.0,32000000.0,Хорошевский,Хорошевское шоссе,12к1,Беговая,Дом на Беговой,,,,,,,,457142.85714285716
Москва,sale,flat,2,18,2,48.4,39443870.0,Донской,2-й Донской проезд,10,Ленинский проспект,SHIFT,,,,,,,,814955.9917355372
Москва,sale,flat,5,12,3,74.4,49000000.0,Хамовники,Комсомольский проспект,45,Спортивная,,,,,,,,,658602.1505376344
Москва,sale,flat,32,56,5,167.0,59900000.0,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор,,,,,,,,358682.63473053894
Москва,sale,flat,20,29,4,154.9,60900000.0,Якиманка,Мытная ,40к3,Шаболовская,Sky House,,,,,,,,393156.87540348613
Москва,sale,flat,2,21,3,122.0,77250000.0,Хорошево-Мневники, Нижние Мневники,9,Терехово ,Остров,,,,,,,,633196.7213114754
Москва,sale,flat,10,12,3,103.0,80000000.0,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан,,,,,,,,776699.0291262136
Москва,sale,flat,2,6,4,162.0,98500000.0,Покровское-Стрешнево,Береговая ,4К5,Стрешнево,Покровский берег,,,,,,,,608024.6913580247
Москва,sale,flat,11,13,4,142.0,98500000.0,Пресненский,Большая Садовая ,5к1,Маяковская,Квартал апартаментов Сады Пекина,,,,,,,,693661.9718309859
Москва,sale,flat,14,20,3,132.5,125000000.0,Гагаринский, Косыгина,13к1,Воробьёвы горы,Фамильный дом Воробьево,,,,,,,,943396.2264150943
Москва,sale,flat,3,6,3,138.0,129500000.0,Тверской,1-й Колобовский переулок,14,Трубная,,,,,,,,,938405.7971014492
