location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Новая Москва,sale,flat,7,18,3,89.7,98000000.0,Хамовники,Ленинградский проспект,23.840736040609137,Воробьёвы горы,Коллекция Лужники ЖК,2026,-1.0,-1,-1.0,-1,-1,10 м²
Новая Москва,sale,flat,19,22,3,114.7,63500000.0,Донской, Вавилова,2.0,Ленинский проспект,Нескучный сад,2008,-1.0,-1,-1.0,-1,83 м²,20 м²
Новая Москва,sale,flat,21,24,2,52.4,34900000.0,Арбат, Новый Арбат,16.0,Арбатская,,-1,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,3,9,4,84.5,52000000.0,Даниловский,проспект Лихачева,20.0,Технопарк,Nagatino i-Land,2021,-1.0,-1,-1.0,-1,37 м²,"21,5 м²"
Новая Москва,sale,flat,19,19,4,131.6,27049550.0,Советский,проспект Стачки,23.840736040609137,,Times,2024,-1.0,-1,-1.0,Без отделки,84 м²,"5,2 м²"
Новая Москва,sale,flat,4,21,1,51.13,6478171.0,мкр. ХБК,Уральская ,23.840736040609137,,Режиссёр,2025,-1.0,-1,-1.0,Без отделки,"29,5 м²",10 м²
Новая Москва,sale,flat,1,12,1,38.9,12690000.0,Таганский, Талалихина,3.0,Пролетарская,,1978,-1.0,-1,-1.0,-1,21 м²,9 м²
Новая Москва,sale,flat,11,15,1,36.3,8200000.0,Приморский,Комендантский проспект,23.840736040609137,Комендантский проспект,,2000,-1.0,-1,-1.0,-1,"18,1 м²","10,8 м²"
Новая Москва,sale,flat,4,9,2,38.0,15500000.0,Хорошево-Мневники,Живописная ,23.840736040609137,Народное Ополчение,,1963,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,8,22,2,87.2,38000000.0,Раменки, Пырьева,23.840736040609137,Поклонная,,2005,-1.0,-1,-1.0,-1,40 м²,14 м²
Новая Москва,sale,flat,45,47,4,133.1,60294300.0,Хорошево-Мневники, Генерала Глаголева,23.840736040609137,Народное Ополчение,CRYSTAL Трилогия,2023,-1.0,Монолитный,-1.0,Без отделки,-1,"13,9 м²"
Новая Москва,sale,flat,4,11,4,201.6,300000000.0,Хамовники,Погодинская ,4.0,Фрунзенская,GRAND DELUXE на Плющихе,-1,-1.0,-1,-1.0,-1,133 м²,20 м²
Новая Москва,sale,flat,19,21,4,124.1,71419550.0,Щукино,Щукинская ,3.0,Щукинская,Интонация,2023,-1.0,"Монолитно-кирпичный, монолитный",-1.0,Без отделки,"50,1 м²","36,9 м²"
Новая Москва,sale,flat,5,5,4,284.5,145000000.0,Заречье рп,Тихая ,19.0,,Русский Авангард,2009,-1.0,-1,-1.0,-1,"79,9 м²","28,2 м²"
Новая Москва,sale,flat,34,59,4,165.0,50500000.0,Ростокино,проспект Мира,23.840736040609137,Ростокино,Триколор,2015,-1.0,-1,-1.0,-1,100 м²,25 м²
Новая Москва,sale,flat,2,24,1,33.8,6286800.0,Цемдолина тер., Ф.Я. Бурсака,82.0,,Мята,2023,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"15,7 м²","10,5 м²"
Новая Москва,sale,flat,10,37,4,88.4,72990000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,-1,-1.0,-1,-1.0,-1,"47,9 м²",10 м²
Новая Москва,sale,flat,4,5,4,184.0,212664539.0,Арбат,Большой Кисловский переулок,23.840736040609137,Библиотека им. Ленина,,-1,-1.0,-1,-1.0,-1,128 м²,15 м²
Новая Москва,sale,flat,32,36,3,113.0,140000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,ЦСКА,Прайм Парк,-1,-1.0,-1,-1.0,-1,67 м²,9 м²
Новая Москва,sale,flat,9,32,2,62.7,49800000.0,Дорогомилово,Поклонная ,9.0,Поклонная,Поклонная 9,2023,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,3,4,3,79.95,10393500.0,,Ленинградский проспект,23.840736040609137,,Новый свет,2025,-1.0,Монолитно-кирпичный,-1.0,"Предчистовая, чистовая","47,5 м²","13,5 м²"
Московская область,sale,flat,6,6,4,184.1,82200000.0,Басманный,Нижняя Красносельская ,23.840736040609137,Бауманская,TriBeCa APARTMENTS,-1,-1.0,-1,-1.0,-1,121 м²,46 м²
Московская область,sale,flat,2,9,3,121.84,41644912.0,Советский,Ленинградский проспект,23.840736040609137,Суконная слобода,Мифы ЖК,2026,-1.0,Монолитный,-1.0,Без отделки,"47,7 м²",12 м²
Московская область,sale,flat,14,34,3,59.3,28339470.0,Обручевский,Ленинградский проспект,23.840736040609137,Калужская,Эвер ЖК,2025,-1.0,Монолитный,-1.0,"Без отделки, предчистовая","37,9 м²",-1
Московская область,sale,flat,11,16,3,100.0,215000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,-1,-1.0,-1,-1.0,-1,60 м²,25 м²
Московская область,sale,flat,5,6,3,130.0,68000000.0,Крылатское,Крылатская ,23.840736040609137,Крылатское,Долина грез,2006,-1.0,-1,-1.0,-1,90 м²,20 м²
Московская область,sale,flat,2,25,1,30.4,6288000.0,Орджоникидзевский,Ленинградский проспект,23.840736040609137,Машиностроителей,Основинские кварталы ЖК,2025,-1.0,-1,-1.0,Чистовая,"10,6 м²","8,6 м²"
Московская область,sale,flat,9,14,2,77.0,62000000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2021,-1.0,-1,-1.0,-1,27 м²,25 м²
Московская область,sale,flat,31,40,2,79.1,30500000.0,Ховрино, Дыбенко,23.840736040609137,Ховрино,,-1,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,31,65,2,51.1,50000000.0,Пресненский,Краснопресненская набережная,23.840736040609137,Москва-Сити,Capital Towers,2021,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,8,9,2,64.2,77000000.0,Тверской,1-я Тверская-Ямская ,2.0,Маяковская,Vesper Tverskaya,2023,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,23,26,1,37.0,10000000.0,Центральный,Пластунская ,23.840736040609137,,Раз Два Три,2018,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,3,6,2,45.4,5902000.0,Горячий Ключ, Ярославского,23.840736040609137,,Ярославский,2024,-1.0,-1,-1.0,Без отделки,"23,3 м²","8,2 м²"
Московская область,sale,flat,4,4,2,57.7,12100000.0,,Бурковский проезд,23.840736040609137,Ботанический сад,Театральный парк,2017,-1.0,-1,-1.0,-1,"19,2 м²",19 м²
Московская область,sale,flat,3,23,2,54.0,7092750.0,,Ленинградский проспект,23.840736040609137,,Отражение,2025,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, черновая, чистовая","28,9 м²","11,3 м²"
Московская область,sale,flat,3,9,2,37.0,13199000.0,Бабушкинский,Староватутинский проезд,3.0,Бабушкинская,,-1,-1.0,-1,-1.0,-1,22 м²,6 м²
Московская область,sale,flat,4,14,2,57.7,15290500.0,Василеостровский,набережная Реки Смоленки,23.840736040609137,Приморская,Айно,2014,-1.0,-1,-1.0,-1,"13,4 м²","26,6 м²"
Московская область,sale,flat,2,17,2,58.66,13198500.0,,Ленинградский проспект,23.840736040609137,,Золотой берег 2,2025,-1.0,-1,-1.0,Без отделки,"29,7 м²","12,9 м²"
Московская область,sale,flat,2,5,2,106.0,155000000.0,Тверской,Никольская ,10.0,Площадь Революции,St. Nickolas,-1,-1.0,-1,-1.0,-1,25 м²,25 м²
Московская область,sale,flat,7,25,2,62.9,20500000.0,Покровское-Стрешнево, Большая Набережная,23.840736040609137,Тушинская,,-1,-1.0,-1,-1.0,-1,"33,4 м²",10 м²
Московская область,sale,flat,2,17,2,52.68,6460000.0,д. Патрушева, Петра Ершова,12.0,,ЖР ,2024,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Предчистовая, чистовая","22,5 м²","14,3 м²"
Московская область,sale,flat,11,15,1,36.3,8200000.0,Приморский,Комендантский проспект,23.840736040609137,Комендантский проспект,,2000,-1.0,-1,-1.0,-1,"18,1 м²","10,8 м²"
Московская область,sale,flat,2,9,2,73.9,25839000.0,Центр, Михаила Ананьева,23.840736040609137,Динамо,Клубный дом инженера Ятеса,2025,-1.0,-1,-1.0,Без отделки,"29,1 м²","19,9 м²"
Московская область,sale,flat,13,47,2,51.0,32950000.0,Дорогомилово,Кутузовский проезд,23.840736040609137,Фили,River Park Кутузовский,2027,-1.0,-1,-1.0,Без отделки,"37,6 м²","10,4 м²"
Московская область,sale,flat,16,17,1,35.1,16800000.0,Ярославский,Ярославское шоссе,51.0,ВДНХ,Я51,-1,-1.0,-1,-1.0,-1,18 м²,10 м²
Московская область,sale,flat,10,10,2,45.5,12250000.0,Хостинский, Мацестинская,23.840736040609137,,,2023,-1.0,-1,-1.0,-1,-1,12 м²
Московская область,sale,flat,3,9,2,44.0,15500000.0,Отрадное, Бестужевых,23.840736040609137,Отрадное,,1975,-1.0,-1,-1.0,-1,-1,6 м²
Московская область,sale,flat,2,17,1,34.0,6700000.0,, Камова,23.840736040609137,Некрасовка,,2017,-1.0,-1,-1.0,-1,13 м²,11 м²
Московская область,sale,flat,3,4,1,36.19,6839910.0,,Ленинградский проспект,23.840736040609137,,Новый свет,2025,-1.0,Монолитно-кирпичный,-1.0,"Предчистовая, чистовая","15,6 м²","11,2 м²"
Московская область,sale,flat,4,15,1,53.36,13950000.0,, Татьянин Парк,23.840736040609137,Говорово,,2015,-1.0,-1,-1.0,-1,"21,4 м²","11,4 м²"
Московская область,sale,flat,4,10,1,30.0,11000000.0,Хостинский, Шоссейная,23.840736040609137,,,2023,-1.0,-1,-1.0,-1,22 м²,-1
Московская область,sale,flat,13,17,1,37.9,11900000.0,Крылатское, Крылатские Холмы,1.0,Молодёжная,,1986,-1.0,-1,-1.0,-1,20 м²,9 м²
Московская область,sale,flat,9,14,1,38.5,7200000.0,Крюково,Зеленоград,23.840736040609137,Зеленоград — Крюково,,1993,-1.0,-1,-1.0,-1,18 м²,8 м²
Московская область,sale,flat,20,25,1,31.2,4525200.0,, Бочкарева,23.840736040609137,Чкаловская,Старт,2026,-1.0,-1,-1.0,Чистовая,"14,9 м²","7,7 м²"
Московская область,sale,flat,6,13,2,85.19,126021567.0,Мещанский,Садовая-Сухаревская ,14.0,Цветной бульвар,Клубный дом Forum,2025,-1.0,Монолитно-кирпичный,-1.0,Чистовая,"33,4 м²","20,3 м²"
Московская область,sale,flat,7,41,3,91.2,80000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,2022,-1.0,-1,-1.0,-1,55 м²,30 м²
Московская область,sale,flat,6,16,3,158.0,205000000.0,Якиманка, Большая Якиманка,23.840736040609137,Полянка,Коперник,-1,-1.0,-1,-1.0,-1,-1,12 м²
Московская область,sale,flat,3,21,2,59.6,23207346.0,Даниловский,Ленинградский проспект,23.840736040609137,Павелецкая,Павелецкая Сити ЖК,2027,-1.0,"Монолитно-кирпичный, монолитный, кирпичный",-1.0,"Без отделки, предчистовая","39,4 м²",-1
Московская область,sale,flat,5,21,3,117.0,114000000.0,Пресненский,2-я Звенигородская ,16.0,Улица 1905 года,Lucky,2023,-1.0,-1,-1.0,-1,-1,47 м²
Московская область,sale,flat,2,24,1,31.3,7936000.0,Кировский, Мира,23.840736040609137,Геологическая,Проспект Мира. Компаунд,2023,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, чистовая, чистовая с мебелью","15,8 м²","4,4 м²"
Московская область,sale,flat,17,51,1,44.45,27000000.0,Пресненский,Шмитовский проезд,23.840736040609137,Шелепиха,Headliner,2024,-1.0,-1,-1.0,Без отделки,"14,7 м²","15,7 м²"
Московская область,sale,flat,10,16,1,40.0,4650000.0,мкр. Восточно-Кругликовский, Героев-Разведчиков,23.0,,Восточный,2019,-1.0,-1,-1.0,-1,"19,5 м²",10 м²
Московская область,sale,flat,16,17,1,40.0,8550000.0,,Ленинградский проспект,23.840736040609137,,Бутово парк,2013,-1.0,-1,-1.0,-1,19 м²,"10,1 м²"
Московская область,sale,flat,1,9,-1,23.4,6500000.0,Приморский,Серебристый бульвар,23.840736040609137,Пионерская,,-1,-1.0,-1,-1.0,-1,"15,4 м²",3 м²
Московская область,sale,flat,2,59,1,30.4,,Можайский,Ленинградский проспект,23.840736040609137,Давыдково,Веер ЖК,2028,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"9,7 м²",-1
Московская область,sale,flat,4,12,1,44.5,11000000.0,пос. Развилка,проезд Римский,1.0,,Римский,2019,-1.0,-1,-1.0,-1,12 м²,22 м²
Московская область,sale,flat,4,15,1,32.4,14000000.0,Хорошевский,Ходынский бульвар,23.840736040609137,ЦСКА,Лайнер,2017,-1.0,-1,-1.0,-1,18 м²,6 м²
Московская область,sale,flat,18,19,1,38.46,4345980.0,Догма Парк мкр, Марины Цветаевой,23.840736040609137,,Аксиома,2025,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая",-1,12 м²
Московская область,sale,flat,3,9,-1,24.7,7000000.0,Приморский,Серебристый бульвар,23.840736040609137,Пионерская,,-1,-1.0,-1,-1.0,-1,"17,6 м²",2 м²
Московская область,sale,flat,1,9,1,17.5,5370000.0,Старое Крюково,Зеленоград,23.840736040609137,Зеленоград — Крюково,My Space в Зеленограде,1973,-1.0,-1,-1.0,-1,16 м²,-1
Московская область,sale,flat,2,18,1,35.72,7557221.0,,Ленинградский проспект,23.840736040609137,,Иначе в Молодежном,2026,-1.0,Монолитно-кирпичный,-1.0,Чистовая с мебелью,"10,8 м²","14,4 м²"
Московская область,sale,flat,1,9,-1,30.7,8000000.0,Приморский,Серебристый бульвар,23.840736040609137,Пионерская,,-1,-1.0,-1,-1.0,-1,"23,7 м²",2 м²
Московская область,sale,flat,7,13,1,20.8,4500000.0,,бульвар Петровский,23.840736040609137,Девяткино,Территория,2022,-1.0,-1,-1.0,-1,"14,1 м²",-1
Московская область,sale,flat,4,13,1,37.0,9700000.0,Приморский,Планерная ,93.0,Комендантский проспект,,-1,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,9,10,1,44.0,8500000.0,пос. Ильинское-Усово,проезд Александра Невского,9.0,,Ильинка 9,2023,-1.0,-1,-1.0,-1,18 м²,12 м²
Московская область,sale,flat,3,49,1,39.37,19037954.0,Савеловский,Ленинградский проспект,23.840736040609137,Дмитровская,Симфония 34 ЖК,2025,-1.0,Монолитный,-1.0,"Предчистовая, чистовая","12,8 м²",-1
Московская область,sale,flat,18,24,1,44.4,7800000.0,, Кутузовская,7.0,Сколково,,2008,-1.0,-1,-1.0,-1,-1,"10,5 м²"
Московская область,sale,flat,3,5,1,31.0,18500000.0,Пресненский, Юлиуса Фучика,23.840736040609137,Маяковская,,1958,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,10,22,1,37.8,10128000.0,Первомайский,Кизлярская ,23.840736040609137,,Edelweiss Золотой Рог,2027,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"10,9 м²","15,4 м²"
Московская область,sale,flat,9,25,1,39.7,8850000.0,, Молодежная,4.0,Пенягино,Молодежный (Красногорск),2017,-1.0,-1,-1.0,-1,-1,20 м²
Московская область,sale,flat,22,25,1,41.0,8200000.0,,бульвар Космонавтов,4.0,Опалиха,Изумрудные холмы,2012,-1.0,-1,-1.0,-1,"16,9 м²","12,4 м²"
Московская область,sale,flat,2,14,1,41.7,7297500.0,Ленинградский,Ленинградский проспект,23.840736040609137,,Вдохновение ЖК,2026,-1.0,-1,-1.0,Неизвестно,-1,-1
Московская область,sale,flat,15,15,1,40.6,11890000.0,,бульвар Веласкеса,23.840736040609137,Прокшино,,2018,-1.0,-1,-1.0,-1,20 м²,10 м²
Московская область,sale,flat,2,16,1,45.0,23274675.0,Филевский парк,Береговой проезд,2.0,Фили,Береговой-2,2024,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"16,4 м²","14,6 м²"
Московская область,sale,flat,5,5,1,15.4,6277000.0,Головинский,Солнечногорская ,23.840736040609137,Моссельмаш,,1958,-1.0,-1,-1.0,-1,"13,2 м²",-1
Московская область,sale,flat,2,15,1,31.9,11758286.0,Хорошевский,Ходынский бульвар,2.0,ЦСКА,Лайнер,2016,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,2,4,-1,22.0,4070000.0,,Октябрьский проспект,403.0,Панки,,-1,-1.0,-1,-1.0,-1,19 м²,2 м²
Московская область,sale,flat,3,15,1,43.8,9800000.0,МЖК Изумрудная Долина тер., Триумфальная,12.0,,,2018,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,5,9,1,21.1,6510000.0,Старое Крюково,Зеленоград,23.840736040609137,Зеленоград — Крюково,My Space в Зеленограде,1973,-1.0,-1,-1.0,-1,"18,1 м²",3 м²
Московская область,sale,flat,3,8,1,35.4,5200000.0,д. Сабурово, Рождественская,3.0,,Митино О2,-1,-1.0,-1,-1.0,-1,"14,7 м²",8 м²
Московская область,sale,flat,2,16,1,41.6,13800000.0,,Новомытищинский проспект,23.840736040609137,Медведково,КИТ,2022,-1.0,-1,-1.0,-1,11 м²,"21,3 м²"
Московская область,sale,flat,3,18,1,37.0,6897000.0,Приволжский,Ленинградский проспект,23.840736040609137,Аметьево,Паркмаяк ЖК,2026,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,6,7,1,39.0,3900000.0,пос. Южный, Екатерининская,23.840736040609137,,История 2,2025,-1.0,-1,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,9,25,1,44.36,8300000.0,, Родионова,3.0,Молжаниново,Новокуркино,2016,-1.0,-1,-1.0,-1,-1,11 м²
Московская область,sale,flat,2,25,1,41.08,7218195.0,Октябрьский,Ленинградский проспект,23.840736040609137,Ботаническая,Премиум Кварталы Маяковка ЖК,2026,-1.0,Монолитно-кирпичный,-1.0,"Черновая, чистовая","14,7 м²",-1
Московская область,sale,flat,5,7,1,34.6,9000000.0,Северное Измайлово,15-я Парковая ,54.0,Щёлковская,,1978,-1.0,-1,-1.0,-1,18 м²,8 м²
Московская область,sale,flat,7,8,1,38.68,11039510.0,,Ленинградский проспект,23.840736040609137,,Долина Роз,2027,-1.0,-1,-1.0,Черновая,"13,2 м²",14 м²
Московская область,sale,flat,4,8,1,33.8,11058481.0,Василеостровский,Гавань,23.840736040609137,Горный институт,Шкиперский 19 ЖК,2027,-1.0,Монолитный,-1.0,"Без отделки, предчистовая",8 м²,"14,3 м²"
Московская область,sale,flat,11,11,1,39.4,15366000.0,Адмиралтейский,Московский проспект,23.840736040609137,Фрунзенская,Новомосковский,2015,-1.0,-1,-1.0,-1,"17,2 м²","12,1 м²"
Московская область,sale,flat,5,22,2,62.7,14721000.0,Первомайский,Кизлярская ,23.840736040609137,,Edelweiss Золотой Рог,2027,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"22,1 м²","21,4 м²"
Московская область,sale,flat,39,41,2,56.9,40000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,-1,-1.0,-1,-1.0,-1,"32,6 м²","6,5 м²"
Московская область,sale,flat,13,21,3,76.1,76000000.0,Пресненский,2-я Черногрязская ,23.840736040609137,Улица 1905 года,RedSide,2017,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,2,16,2,49.4,6031500.0,Московский,Ленинградский проспект,23.840736040609137,,Бирюзова Парк ЖК,2027,-1.0,Кирпичный,-1.0,Без отделки,"21,6 м²","13,2 м²"
Московская область,sale,flat,11,14,3,100.0,215000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,-1,-1.0,-1,-1.0,-1,-1,"27,5 м²"
Московская область,sale,flat,4,12,2,55.2,8103360.0,мкр. 9-й километр, Ярославская,23.840736040609137,,Небо,2024,-1.0,-1,-1.0,Предчистовая,"30,4 м²","11,4 м²"
Москва,sale,flat,24,25,4,139.7,75600901.0,Обручевский, Академика Челомея,23.840736040609137,Воронцовская,AFI Park ,2024,-1.0,-1,-1.0,Без отделки,-1,-1
Москва,sale,flat,7,7,4,283.4,500000000.0,Пресненский,Электрический переулок,10.0,Белорусская,Edison House,2018,-1.0,-1,-1.0,-1,103 м²,10 м²
Москва,sale,flat,63,85,4,153.63,,Пресненский,Московский международный деловой центр Москва-Сити тер.,23.840736040609137,,Дом Дау,2027,-1.0,Монолитный,-1.0,Черновая,-1,-1
Москва,sale,flat,24,25,4,300.0,169990000.0,Очаково-Матвеевское,Нежинская ,23.840736040609137,Матвеевская,Городские резиденции SPIRES,2021,-1.0,-1,-1.0,-1,120 м²,25 м²
Москва,sale,flat,17,29,4,84.5,30462250.0,Черемушки, Наметкина,23.840736040609137,Новые Черёмушки,Nametkin Tower,2025,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, черновая, чистовая","64,8 м²","14,7 м²"
Москва,sale,flat,26,36,4,92.8,27654400.0,Ярославский,проспект Мира,222.0,Ростокино,МИРАПОЛИС,2026,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, черновая","75,2 м²","12,6 м²"
Москва,sale,flat,6,13,4,152.0,184000000.0,Дорогомилово, Братьев Фонченко,23.840736040609137,Поклонная,Victory Park Residences,2024,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,2,24,1,43.5,17768630.0,Очаково-Матвеевское,Мичуринский проспект,23.840736040609137,Озёрная,ОМ,2025,-1.0,-1,-1.0,Без отделки,-1,"18,5 м²"
Москва,sale,flat,14,25,1,42.6,23130778.0,Обручевский, Академика Челомея,23.840736040609137,Воронцовская,AFI Park ,2024,-1.0,-1,-1.0,Без отделки,-1,-1
Москва,sale,flat,9,12,1,39.0,13500000.0,Теплый Стан, Академика Бакулева,6.0,Тропарёво,,1976,-1.0,-1,-1.0,-1,"20,8 м²","8,7 м²"
Москва,sale,flat,11,12,1,30.0,8000000.0,, Логинова,23.840736040609137,Щербинка,Остафьево,-1,-1.0,-1,-1.0,-1,10 м²,12 м²
Москва,sale,flat,8,14,3,71.0,42300000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2023,-1.0,-1,-1.0,-1,-1,6 м²
Москва,sale,flat,3,25,3,131.2,51900000.0,Очаково-Матвеевское,Нежинская ,23.840736040609137,Матвеевская,Нежинский ковчег,2005,-1.0,-1,-1.0,-1,"79,2 м²","13,5 м²"
Москва,sale,flat,22,53,3,130.0,100000000.0,Раменки,Мосфильмовская ,8.0,Ломоносовский проспект,Дом на Мосфильмовской,2012,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,17,21,3,96.6,77420359.0,Басманный,Ленинградский проспект,23.840736040609137,Чкаловская,Чкалов ЖК,2024,-1.0,"Монолитно-кирпичный, монолитный",-1.0,Чистовая,"44,3 м²",26 м²
Москва,sale,flat,35,40,3,100.0,94350000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,2022,-1.0,-1,-1.0,-1,66 м²,12 м²
Москва,sale,flat,8,17,3,108.6,63867660.0,Филевский парк, Василисы Кожиной,23.840736040609137,Филёвский парк,AHEAD,2024,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Москва,sale,flat,7,18,3,90.4,45000000.0,Беговой,Ленинградский проспект,23.840736040609137,Динамо,Царская площадь,2018,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,15,51,1,44.98,26392833.0,Пресненский,Шелепихинское шоссе,23.840736040609137,Шелепиха,Headliner,2024,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"23,2 м²","16,8 м²"
Москва,sale,flat,2,9,1,31.8,11990000.0,Кунцево,Ельнинская ,23.840736040609137,Молодёжная,,1962,-1.0,-1,-1.0,-1,"21,5 м²","5,2 м²"
Москва,sale,flat,2,21,1,37.7,20208954.0,Басманный,Большая Почтовая ,23.840736040609137,Электрозаводская,Level Бауманская,2025,-1.0,Монолитный,-1.0,"Без отделки, предчистовая, чистовая","16,6 м²","11,7 м²"
Москва,sale,flat,11,23,2,44.1,21442875.0,Очаково-Матвеевское,Очаково мкр,23.840736040609137,Озёрная,ОМ ЖК,2025,-1.0,-1,-1.0,Без отделки,-1,"18,3 м²"
Москва,sale,flat,10,34,3,84.0,75000000.0,Дорогомилово,Поклонная ,9.0,Поклонная,Поклонная 9,2023,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,2,15,2,40.94,18629584.0,Преображенское,Жилой комплекс Преображенская площадь,23.840736040609137,Преображенская площадь,Преображенская площадь,2027,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"35,9 м²",-1
Москва,sale,flat,4,24,3,136.0,96000000.0,Раменки,Ломоносовский проспект,23.840736040609137,Университет,Dominion,2010,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,9,21,3,117.0,115000000.0,Пресненский,2-я Звенигородская ,16.0,Улица 1905 года,Lucky,2023,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,2,6,2,44.2,26078000.0,Хорошево-Мневники, Саляма Адиля,23.840736040609137,Народное Ополчение,Wellton SPA Residence,2023,-1.0,Монолитный,-1.0,Без отделки,-1,-1
Москва,sale,flat,35,85,2,82.5,63000000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Деловой центр,МФК ОКО,2016,-1.0,-1,-1.0,-1,-1,20 м²
Москва,sale,flat,7,9,3,101.7,69950000.0,Замоскворечье,Вишняковский переулок,23.0,Новокузнецкая,,-1,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,4,14,3,105.0,160000000.0,Хамовники, Усачева,11.0,Спортивная,Садовые кварталы,-1,-1.0,-1,-1.0,-1,80 м²,20 м²
Москва,sale,flat,11,14,3,100.0,215000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,-1,-1.0,-1,-1.0,-1,-1,"27,5 м²"
Москва,sale,flat,8,16,1,37.8,18192215.0,Преображенское,Жилой комплекс Преображенская площадь,23.840736040609137,Преображенская площадь,Преображенская площадь,2027,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"32,8 м²",-1
Москва,sale,flat,7,14,4,96.2,60000000.0,Раменки,проспект Генерала Дорохова,23.840736040609137,Минская,Собрание клубных домов West Garden,2023,-1.0,-1,-1.0,-1,"61,5 м²",8 м²
Москва,sale,flat,5,21,2,117.0,115000000.0,Пресненский,2-я Звенигородская ,16.0,Улица 1905 года,Lucky,-1,-1.0,-1,-1.0,-1,71 м²,34 м²
Москва,sale,flat,6,8,4,206.5,450000000.0,Арбат,Большой Афанасьевский переулок,28.0,Арбатская,,2012,-1.0,-1,-1.0,-1,-1,-1
Москва,sale,flat,5,21,3,116.78,115000000.0,Пресненский,2-я Звенигородская ,16.0,Улица 1905 года,Lucky,-1,-1.0,-1,-1.0,-1,"37,6 м²","47,2 м²"
Москва,sale,flat,4,9,3,70.0,32000000.0,Ломоносовский,Ленинский проспект,23.840736040609137,Новаторская,,1960,-1.0,-1,-1.0,-1,-1,10 м²
Москва,sale,flat,2,25,3,87.5,37535225.0,Савеловский,Старый Петровско-Разумовский проезд,23.840736040609137,Гражданская,Петровский парк II,2025,-1.0,Монолитный,-1.0,Без отделки,"62,9 м²","7,6 м²"
Москва,sale,flat,7,41,3,91.2,80000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,2022,-1.0,-1,-1.0,-1,55 м²,30 м²
Москва,sale,flat,4,6,4,185.0,178000000.0,Тверской,Тверская ,23.840736040609137,Пушкинская,,-1,-1.0,-1,-1.0,-1,"75,2 м²",36 м²
