location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Новая Москва,sale,flat,16,23,1,44.0,19000000.0,Чертаново Южное, Академика Янгеля,2,Улица Академика Янгеля,М-House,2014.0,Кирпичный,-1,10 м²
Новая Москва,sale,flat,2,22,1,38.0,6200000.0,Пресненский,бульвар Воронцовский,8,Девяткино,GreenЛандия,2015.0,Монолитно-кирпичный,16 м²,-1
Новая Москва,sale,flat,14,16,1,36.0,6900000.0,Невский, Коллонтай,23,Проспект Большевиков,Lucky,1988.0,Кирпичный,"18,1 м²",8 м²
Новая Москва,sale,flat,1,5,1,40.9,9100000.0,Пушкинский, Кокколевская,23,Купчино,Образцовый квартал 9,2022.0,Монолитный,"26,9 м²","11,4 м²"
Новая Москва,sale,flat,6,7,4,168.82,675280000.0,Замоскворечье,Ленинградский проспект,23,Третьяковская,Русские Сезоны ЖК,2025.0,Монолитный,-1,"8,5 м²"
Новая Москва,sale,flat,2,33,3,65.8,29000000.0,Хорошево-Мневники,Причальный проезд,23,Шелепиха,Level Причальный,2021.0,Монолитно-кирпичный,50 м²,"10,8 м²"
Новая Москва,sale,flat,6,17,3,79.0,29000000.0,Черемушки,Новочеремушкинская ,57,Новые Черёмушки,Lucky,2002.0,Монолитный,53 м²,"12,6 м²"
Новая Москва,sale,flat,1,6,2,40.0,10000000.0,Перово,1-я Владимирская ,23,Перово,Lucky,1959.0,Панельный,"26,3 м²","6,7 м²"
Новая Москва,sale,flat,11,12,4,210.0,99000000.0,Петроградский, Глухая Зеленина,4,Чкаловская,Классика,2012.0,Монолитный,82 м²,53 м²
Новая Москва,sale,flat,3,9,4,146.0,99900000.0,Петроградский, Рюхина,10,Крестовский остров,Lucky,2007.0,Монолитно-кирпичный,90 м²,14 м²
Новая Москва,sale,flat,1,5,4,163.0,140000000.0,Петроградский,набережная Мартынова,23,Крестовский остров,Lucky,2008.0,Монолитно-кирпичный,108 м²,20 м²
Новая Москва,sale,flat,21,40,4,84.5,41500000.0,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ,2023.0,Панельный,"46,6 м²","21,9 м²"
Новая Москва,sale,flat,15,19,3,107.0,98900000.0,Раменки,Ломоносовский проспект,23,Университет,Dominion,2021.0,Кирпичный,92 м²,8 м²
Новая Москва,sale,flat,1,5,5,189.0,129000000.0,Покровское-Стрешнево,Береговая ,23,Стрешнево,Покровский берег,2008.0,Кирпичный,"108,7 м²","29,1 м²"
Новая Москва,sale,flat,4,5,-1,326.0,160000000.0,Мещанский,Варсонофьевский переулок,23,Кузнецкий мост,Lucky,1892.0,Монолитный,-1,20 м²
Новая Москва,sale,flat,2,8,2,77.2,110000000.0,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский,2019.0,Кирпичный,-1,-1
Московская область,sale,flat,1,6,3,80.2,13300000.0,Центральный,Кирилловская ,13,Площадь Александра Невского,Lucky,1907.0,Панельный,"50,9 м²",14 м²
Московская область,sale,flat,20,21,3,46.5,14400000.0,Лосиноостровский,Тайнинская ,23,Медведково,Нормандия,2022.0,Монолитно-кирпичный,-1,10 м²
Московская область,sale,flat,14,20,3,109.0,16132000.0,Пресненский,Советская ,60,Первомайская,River House,2023.0,Монолитно-кирпичный,"58,6 м²",-1
Московская область,sale,flat,11,13,3,90.0,59900000.0,Беговой,Ленинградский проспект,23,Петровский Парк,Квартал апартаментов Искра-Парк,2021.0,Монолитный,-1,35 м²
Московская область,sale,flat,13,28,3,100.0,65000000.0,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point,2021.0,Монолитный,-1,47 м²
Московская область,sale,flat,14,16,1,36.0,6900000.0,Невский, Коллонтай,23,Проспект Большевиков,Lucky,1988.0,Монолитно-кирпичный,"18,1 м²",8 м²
Московская область,sale,flat,1,5,1,40.9,9100000.0,Пушкинский, Кокколевская,23,Купчино,Образцовый квартал 9,2022.0,Панельный,"26,9 м²","11,4 м²"
Московская область,sale,flat,4,5,2,58.0,10500000.0,Невский, Бабушкина,8,Елизаровская,Lucky,1959.0,Монолитный,36 м²,"8,2 м²"
Московская область,sale,flat,12,18,2,69.72,18250000.0,Невский,Невский,23,Проспект Большевиков,Пульс Премьер ЖК,2026.0,Панельный,"27,9 м²","23,8 м²"
Московская область,sale,flat,4,20,1,76.13,32164925.0,Даниловский,Автозаводская ,26,Тульская,FORST,2024.0,Монолитный,"27,7 м²","21,3 м²"
Московская область,sale,flat,3,5,1,46.3,41670000.0,Замоскворечье,Озерковская набережная,6,Новокузнецкая,Bogenhouse,2021.0,Кирпичный,32 м²,-1
Московская область,sale,flat,4,4,1,29.0,7605000.0,Приморский,Серебристый бульвар,23,Пионерская,Lucky,2021.0,Панельный,19 м²,10 м²
Московская область,sale,flat,1,4,1,36.2,7900000.0,Невский, Бабушкина,47,Елизаровская,Lucky,1959.0,Панельный,"19,2 м²","6,6 м²"
Московская область,sale,flat,8,11,2,73.4,70000000.0,Тверской,Лесная ,23,Белорусская,Lucky,1991.0,Кирпичный,"34,5 м²","12,1 м²"
Московская область,sale,flat,19,24,2,55.3,70000000.0,Беговой,Верхняя ,23,Белорусская,Суббота,2018.0,Кирпичный,"18,3 м²",25 м²
Московская область,sale,flat,4,6,3,75.0,71250000.0,Хамовники,переулок Плотников,10,Смоленская,Lucky,1890.0,Панельный,"41,8 м²","14,3 м²"
Московская область,sale,flat,12,18,3,117.5,72000000.0,Красносельский,Басманный переулок,5,Комсомольская,Басманный 5,2017.0,Кирпичный,-1,20 м²
Московская область,sale,flat,6,6,3,135.0,76900000.0,Красносельский,Уланский переулок,23,Красные ворота,Lucky,1933.0,Монолитно-кирпичный,90 м²,10 м²
Московская область,sale,flat,2,7,3,89.9,80000000.0,Пресненский,Большой Козихинский переулок,23,Пушкинская,Lucky,2021.0,Монолитно-кирпичный,55 м²,8 м²
Московская область,sale,flat,25,36,3,105.0,89000000.0,Хорошево-Мневники,Шелепихинская набережная,23,Шелепиха,Сердце Столицы,2021.0,Монолитно-кирпичный,69 м²,30 м²
Московская область,sale,flat,7,21,2,73.0,91250000.0,Пресненский, Сергея Макеева,23,Улица 1905 года,RedSide,2021.0,Кирпичный,-1,"12,1 м²"
Московская область,sale,flat,44,44,3,136.0,150000000.0,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити,2021.0,Кирпичный,70 м²,40 м²
Московская область,sale,flat,10,15,1,24.4,3000000.0,Пресненский,Ленинградский проспект,10,Победа,Восточный,2021.0,Монолитно-кирпичный,-1,-1
Московская область,sale,flat,10,13,1,22.5,3830000.0,Пресненский, Шувалова,23,Девяткино,Lucky,2023.0,Монолитный,17 м²,-1
Московская область,sale,flat,3,10,1,34.3,4199000.0,Ленинский,Троллейная ,7,Площадь Маркса,Lucky,2006.0,Кирпичный,18 м²,7 м²
Московская область,sale,flat,14,36,3,96.0,56000000.0,Хорошево-Мневники,Шелепихинская набережная,23,Шелепиха,Сердце Столицы,2018.0,Кирпичный,33 м²,40 м²
Московская область,sale,flat,14,17,3,137.2,59000000.0,Тропарево-Никулино,Никулинская ,27,Озёрная,Lucky,1997.0,Панельный,81 м²,12 м²
Московская область,sale,flat,38,68,2,72.5,79800000.0,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2020.0,Монолитно-кирпичный,50 м²,15 м²
Москва,sale,flat,2,8,4,125.8,176120000.0,Пресненский,Большой Палашевский переулок,10,Пушкинская,Большой Палашевский 10,2006.0,Монолитно-кирпичный,80 м²,"16,5 м²"
Москва,sale,flat,13,13,4,140.2,105000000.0,Раменки,Мичуринский проспект,3,Ломоносовский проспект,Квартал Шуваловский,2021.0,Монолитный,"88,3 м²","13,4 м²"
